Race_ID,Horse_ID,Finish_Time,Gate,Finish Position,Prize,Bloodline,Breed_Type,Fire,Genotype,ClassLevel
4XbM92Tq,488741,96.1779,7,5,0,Finney,elite,1,Z18,293
4XbM92Tq,410085,96.4519,5,9,0,Nakamoto,exclusive,0,Z4,250
4XbM92Tq,509056,96.5159,2,10,0,Szabo,pacer,0,Z26,277
4XbM92Tq,483412,96.0895,8,3,0,Buterin,pacer,0,Z268,262
4XbM92Tq,524619,96.397,4,8,0,Szabo,cross,0,Z31,235
4XbM92Tq,481837,96.569,1,11,0,Buterin,legendary,0,Z18,263
4XbM92Tq,18008,96.2963,3,7,0,Finney,legendary,0,Z10,256
8R1ZCIVz,161304,95.9509,5,1,0,Buterin,exclusive,0,Z15,240
8R1ZCIVz,488989,96.3656,1,5,0,Buterin,pacer,0,Z225,232
8R1ZCIVz,528870,96.6328,2,11,0,Buterin,cross,0,Z34,253
8R1ZCIVz,374023,96.4025,7,7,0,Buterin,exclusive,0,Z29,291
8R1ZCIVz,493535,96.3854,11,6,0,Finney,pacer,0,Z37,275
8R1ZCIVz,476065,96.5014,10,8,0,Finney,legendary,1,Z10,294
8R1ZCIVz,488741,96.1903,9,2,0,Finney,elite,1,Z18,293
8R1ZCIVz,422739,96.2315,3,3,0,Finney,elite,1,Z18,271
8R1ZCIVz,426891,96.601,12,10,0,Buterin,cross,0,Z26,272
8R1ZCIVz,549844,96.5796,4,9,0,Szabo,cross,0,Z20,250
8R1ZCIVz,498401,96.3486,6,4,0,Buterin,cross,0,Z31,240
8R1ZCIVz,18008,96.8053,8,12,0,Finney,legendary,0,Z10,256
4eyh3V2W,8478,93.8712,11,4,0,Buterin,genesis,0,Z10,259
4eyh3V2W,366105,94.6488,3,9,0,Finney,exclusive,0,Z17,244
4eyh3V2W,486620,93.6052,10,2,0,Buterin,cross,1,Z72,266
4eyh3V2W,31327,96.1038,2,12,0,Buterin,exclusive,0,Z23,275
4eyh3V2W,195743,94.0711,9,6,0,Finney,legendary,1,Z8,267
4eyh3V2W,436743,94.9754,1,11,0,Buterin,exclusive,0,Z16,244
4eyh3V2W,465042,93.8481,5,3,0,Buterin,cross,0,Z47,268
4eyh3V2W,208533,94.7901,6,10,0,Finney,legendary,1,Z10,268
4eyh3V2W,496247,93.0764,7,1,0,Finney,cross,0,Z24,300
4eyh3V2W,429140,94.0241,4,5,0,Finney,exclusive,0,Z16,258
4eyh3V2W,528859,94.5254,8,7,0,Buterin,cross,0,Z268,261
4eyh3V2W,475558,94.5746,12,8,0,Buterin,pacer,0,Z258,233
d0740Bw,592191,95.7645,9,1,0,Finney,elite,1,Z25,296
d0740Bw,177963,96.5305,6,10,0,Nakamoto,exclusive,0,Z4,291
d0740Bw,20736,96.0703,2,2,0,Buterin,genesis,0,Z9,216
d0740Bw,588649,96.4963,3,8,0,Nakamoto,cross,0,Z23,215
d0740Bw,588866,96.4068,10,3,0,Buterin,elite,1,Z32,281
d0740Bw,488741,96.5981,5,11,0,Finney,elite,1,Z18,293
d0740Bw,426891,96.4323,11,5,0,Buterin,cross,0,Z26,272
d0740Bw,444179,96.4252,4,4,0,Szabo,elite,0,Z12,253
d0740Bw,481837,96.5262,7,9,0,Buterin,legendary,0,Z18,263
d0740Bw,28057,96.4716,1,7,0,Buterin,genesis,0,Z9,237
d0740Bw,418418,97.3872,12,12,0,Finney,exclusive,0,Z19,236
d0740Bw,187711,96.4454,8,6,0,Finney,exclusive,0,Z15,243
Iy67m5tZ,524096,95.9449,6,12,0,Finney,elite,1,Z15,292
Iy67m5tZ,591254,94.6046,8,8,0,Buterin,elite,0,Z24,262
Iy67m5tZ,67159,93.3486,7,1,0,Buterin,exclusive,0,Z12,300
Iy67m5tZ,431027,94.3263,9,3,0,Finney,legendary,0,Z13,267
Iy67m5tZ,181012,95.0188,3,11,0,Buterin,legendary,1,Z13,294
Iy67m5tZ,60852,94.3326,1,4,0,Finney,legendary,0,Z10,262
Iy67m5tZ,208533,94.9055,5,9,0,Finney,legendary,0,Z10,269
Iy67m5tZ,486702,94.4826,12,5,0,Buterin,cross,0,Z20,274
Iy67m5tZ,452920,94.522,2,6,0,Finney,exclusive,0,Z23,270
Iy67m5tZ,8033,94.5936,4,7,0,Buterin,genesis,1,Z10,274
Iy67m5tZ,217265,94.966,11,10,0,Buterin,legendary,0,Z16,221
Iy67m5tZ,448369,93.9855,10,2,0,Buterin,exclusive,0,Z17,299
iuXdmC9Z,524096,95.3164,5,3,0,Finney,elite,1,Z15,292
iuXdmC9Z,8478,95.6918,4,6,0,Buterin,genesis,0,Z10,259
iuXdmC9Z,139071,95.7239,1,8,0,Nakamoto,exclusive,0,Z5,252
iuXdmC9Z,506919,94.8498,8,1,0,Buterin,exclusive,0,Z20,269
iuXdmC9Z,67159,95.6812,3,5,0,Buterin,exclusive,0,Z12,300
iuXdmC9Z,45079,95.7237,6,7,0,Buterin,genesis,0,Z10,242
iuXdmC9Z,480817,94.8866,7,2,0,Finney,cross,0,Z25,275
iuXdmC9Z,211965,96.1756,10,12,0,Buterin,exclusive,1,Z11,288
iuXdmC9Z,194961,95.9547,11,11,0,Finney,exclusive,0,Z14,272
iuXdmC9Z,217204,95.7761,12,9,0,Finney,exclusive,0,Z19,290
iuXdmC9Z,444179,95.7901,9,10,0,Szabo,elite,0,Z12,253
iuXdmC9Z,89777,95.5658,2,4,0,Szabo,exclusive,1,Z16,294
ulFZ3IUo,524096,95.8777,3,5,0,Finney,elite,1,Z15,292
ulFZ3IUo,213083,96.7521,2,12,0,Nakamoto,elite,1,Z8,279
ulFZ3IUo,116012,95.6255,8,2,0,Finney,legendary,0,Z11,266
ulFZ3IUo,67159,96.4473,11,11,0,Buterin,exclusive,0,Z12,300
ulFZ3IUo,408800,96.2876,4,10,0,Finney,elite,0,Z12,238
ulFZ3IUo,98813,95.8137,7,4,0,Buterin,legendary,0,Z18,260
ulFZ3IUo,14428,95.8976,12,7,0,Buterin,genesis,0,Z9,291
ulFZ3IUo,476065,95.3958,6,1,0,Finney,legendary,1,Z10,294
ulFZ3IUo,593943,95.889,9,6,0,Buterin,elite,0,Z37,260
ulFZ3IUo,217265,95.633,5,3,0,Buterin,legendary,0,Z16,221
ulFZ3IUo,593865,95.9919,10,8,0,Buterin,cross,0,Z62,288
ulFZ3IUo,168754,96.0102,1,9,0,Buterin,exclusive,0,Z16,235
2gonitvS,592428,96.1989,12,10,0,Buterin,elite,0,Z30,242
2gonitvS,596717,95.8174,11,5,0,Buterin,elite,0,Z41,289
2gonitvS,457927,96.0784,8,8,0,Buterin,exclusive,1,Z21,293
2gonitvS,395158,95.8576,10,6,0,Buterin,legendary,0,Z14,284
2gonitvS,527459,95.5987,9,3,972000000000000,Szabo,cross,0,Z15,254
2gonitvS,133846,95.3507,3,2,1620000000000000,Nakamoto,exclusive,0,Z3,300
2gonitvS,585926,95.8086,1,4,0,Finney,elite,0,Z13,287
2gonitvS,163424,96.2563,7,11,0,Szabo,exclusive,0,Z7,285
2gonitvS,522686,95.3326,2,1,3888000000000000,Buterin,exclusive,1,Z27,300
2gonitvS,507137,95.9072,5,7,0,Finney,elite,0,Z13,300
2gonitvS,601662,96.1474,4,9,0,Buterin,elite,1,Z40,260
2gonitvS,599069,96.4095,6,12,0,Buterin,exclusive,0,Z30,294
3JVkjNOJ,438332,95.148,2,2,0,Finney,legendary,0,Z13,287
3JVkjNOJ,516750,96.1812,6,12,0,Buterin,elite,1,Z26,274
3JVkjNOJ,343578,95.3352,4,4,0,Nakamoto,exclusive,0,Z7,262
3JVkjNOJ,353812,95.4248,12,5,0,Finney,exclusive,1,Z11,264
3JVkjNOJ,58815,95.8356,10,10,0,Finney,legendary,0,Z10,251
3JVkjNOJ,98813,95.2881,3,3,0,Buterin,legendary,0,Z18,260
3JVkjNOJ,460797,95.1394,9,1,0,Finney,elite,0,Z19,289
3JVkjNOJ,25085,95.9305,1,11,0,Buterin,genesis,0,Z10,242
3JVkjNOJ,513043,95.5896,8,8,0,Finney,cross,0,Z37,245
3JVkjNOJ,506341,95.5854,11,7,0,Buterin,pacer,0,Z52,268
3JVkjNOJ,168754,95.5531,5,6,0,Buterin,exclusive,0,Z16,235
3JVkjNOJ,410991,95.6336,7,9,0,Szabo,exclusive,1,Z5,294
h40gVBV3,601314,96.4175,3,4,0,Finney,elite,0,Z12,272
h40gVBV3,522933,96.2308,1,2,810000000000000,Finney,elite,1,Z16,297
h40gVBV3,598142,96.5849,7,9,0,Finney,elite,0,Z21,290
h40gVBV3,524491,96.4973,4,6,0,Szabo,elite,0,Z13,285
h40gVBV3,596232,97.0269,8,12,0,Buterin,elite,1,Z40,285
h40gVBV3,601480,96.5326,9,8,0,Buterin,cross,0,Z60,240
h40gVBV3,520199,96.461,11,5,0,Finney,cross,0,Z35,238
h40gVBV3,601315,96.5952,12,10,0,Buterin,elite,0,Z20,255
h40gVBV3,590199,96.6771,2,11,0,Buterin,cross,0,Z40,233
h40gVBV3,512081,96.3831,10,3,486000000000000,Buterin,elite,0,Z31,254
h40gVBV3,468414,96.5307,6,7,0,Finney,cross,0,Z47,233
h40gVBV3,514901,95.8489,5,1,1944000000000000,Buterin,elite,1,Z19,259
TRBcg6Z1,433952,96.3949,2,9,0,Finney,exclusive,0,Z18,262
TRBcg6Z1,431544,96.3054,11,5,0,Buterin,cross,0,Z46,293
TRBcg6Z1,365985,96.795,12,12,0,Finney,legendary,0,Z13,261
TRBcg6Z1,43952,96.2979,8,4,0,Buterin,genesis,0,Z10,261
TRBcg6Z1,388570,96.3531,10,7,0,Finney,legendary,0,Z10,292
TRBcg6Z1,168839,96.1627,6,2,0,Finney,legendary,0,Z9,259
TRBcg6Z1,14428,96.3758,5,8,0,Buterin,genesis,1,Z9,291
TRBcg6Z1,457094,96.1309,1,1,0,Finney,exclusive,0,Z16,295
TRBcg6Z1,468891,96.6544,7,10,0,Szabo,elite,1,Z15,300
TRBcg6Z1,8033,96.3178,4,6,0,Buterin,genesis,1,Z10,274
TRBcg6Z1,213517,96.6993,3,11,0,Szabo,legendary,0,Z7,285
TRBcg6Z1,143839,96.2054,9,3,0,Nakamoto,exclusive,0,Z4,267
uycYW3E,493423,96.2773,11,6,0,Szabo,pacer,0,Z34,244
uycYW3E,67159,96.4985,3,9,0,Buterin,exclusive,0,Z12,299
uycYW3E,388570,96.1925,6,2,0,Finney,legendary,0,Z10,292
uycYW3E,168839,96.5369,5,11,0,Finney,legendary,0,Z9,259
uycYW3E,485029,96.2319,10,4,0,Buterin,elite,0,Z57,286
uycYW3E,601521,96.4493,2,8,0,Finney,cross,1,Z31,240
uycYW3E,416682,96.2136,4,3,0,Finney,elite,0,Z12,292
uycYW3E,573929,96.5217,1,10,0,Buterin,elite,1,Z22,284
uycYW3E,495585,96.5395,12,12,0,Buterin,elite,0,Z37,256
uycYW3E,459078,96.3379,8,7,0,Nakamoto,cross,0,Z20,279
uycYW3E,143839,96.1531,7,1,0,Nakamoto,exclusive,0,Z4,267
uycYW3E,448734,96.2748,9,5,0,Finney,elite,1,Z20,285
3NLWxaGy,410672,96.7091,10,12,0,Buterin,cross,0,Z36,290
3NLWxaGy,596232,95.7585,8,1,0,Buterin,elite,1,Z40,285
3NLWxaGy,67159,96.4194,9,8,0,Buterin,exclusive,0,Z12,299
3NLWxaGy,388570,96.0321,7,3,0,Finney,legendary,0,Z10,291
3NLWxaGy,24542,96.107,12,4,0,Buterin,genesis,0,Z9,277
3NLWxaGy,208824,96.5332,6,11,0,Szabo,exclusive,1,Z6,296
3NLWxaGy,168839,95.8751,5,2,0,Finney,legendary,0,Z9,259
3NLWxaGy,416682,96.3555,3,6,0,Finney,elite,0,Z12,292
3NLWxaGy,504737,96.528,2,10,0,Buterin,pacer,0,Z268,258
3NLWxaGy,32446,96.3921,11,7,0,Buterin,legendary,0,Z15,246
3NLWxaGy,488799,96.1232,4,5,0,Buterin,pacer,1,Z23,281
3NLWxaGy,2722,96.4524,1,9,0,Finney,genesis,0,Z6,277
uCqXUdGH,451234,93.8093,2,4,0,Finney,elite,0,Z16,269
uCqXUdGH,3715,93.9252,1,6,0,Buterin,genesis,0,Z8,254
uCqXUdGH,522933,93.9171,6,5,0,Finney,elite,1,Z16,297
uCqXUdGH,3717,93.563,5,3,486000000000000,Buterin,genesis,1,Z8,293
uCqXUdGH,430976,94.5638,12,9,0,Finney,elite,0,Z19,228
uCqXUdGH,520199,95.5993,8,12,0,Finney,cross,0,Z35,238
uCqXUdGH,3813,92.2646,11,1,1944000000000000,Buterin,genesis,0,Z8,266
uCqXUdGH,598150,93.9401,10,7,0,Finney,elite,0,Z20,287
uCqXUdGH,468414,92.6771,9,2,810000000000000,Finney,cross,0,Z47,233
uCqXUdGH,601455,94.9211,4,10,0,Buterin,elite,0,Z34,243
uCqXUdGH,527459,93.9482,7,8,0,Szabo,cross,0,Z15,254
uCqXUdGH,600327,95.3957,3,11,0,Buterin,exclusive,1,Z33,295
EaYAEXQl,496392,96.1161,4,6,0,Buterin,pacer,0,Z268,286
EaYAEXQl,582319,95.9483,9,3,0,Buterin,elite,1,Z35,296
EaYAEXQl,208824,96.1393,11,7,0,Szabo,exclusive,1,Z6,296
EaYAEXQl,482694,96.2016,8,8,0,Buterin,pacer,0,Z268,298
EaYAEXQl,585936,96.0877,3,5,0,Buterin,elite,0,Z30,273
EaYAEXQl,593943,96.6042,1,12,0,Buterin,elite,1,Z37,260
EaYAEXQl,466629,95.7988,7,1,0,Buterin,exclusive,0,Z22,265
EaYAEXQl,408997,95.8675,6,2,0,Buterin,exclusive,0,Z15,264
EaYAEXQl,476284,96.2638,10,9,0,Szabo,cross,0,Z21,253
EaYAEXQl,581985,95.9733,5,4,0,Buterin,elite,0,Z38,279
EaYAEXQl,168754,96.3073,12,10,0,Buterin,exclusive,0,Z16,235
EaYAEXQl,549844,96.3969,2,11,0,Szabo,cross,0,Z20,250
h5biy5Q,452669,93.6041,4,1,0,Buterin,cross,0,Z30,296
h5biy5Q,421283,96.2551,2,11,0,Buterin,exclusive,0,Z23,290
h5biy5Q,496392,95.3686,1,6,0,Buterin,pacer,0,Z268,286
h5biy5Q,511259,94.8747,5,2,0,Buterin,elite,0,Z38,264
h5biy5Q,208824,95.816,6,10,0,Szabo,exclusive,1,Z6,296
h5biy5Q,582319,96.6618,10,12,0,Buterin,elite,1,Z35,296
h5biy5Q,585936,95.341,8,5,0,Buterin,elite,0,Z30,273
h5biy5Q,410687,95.4203,9,7,0,Buterin,elite,0,Z24,265
h5biy5Q,431591,95.0013,12,3,0,Buterin,legendary,0,Z13,275
h5biy5Q,51105,95.1982,7,4,0,Finney,legendary,1,Z12,286
h5biy5Q,488799,95.477,3,8,0,Buterin,pacer,0,Z23,281
h5biy5Q,463183,95.7167,11,9,0,Buterin,exclusive,0,Z30,264
F3Fnh290,466630,97.0406,6,3,0,Buterin,exclusive,0,Z13,250
F3Fnh290,67159,97.0975,5,5,0,Buterin,exclusive,0,Z12,299
F3Fnh290,452669,97.1075,11,6,0,Buterin,cross,1,Z30,296
F3Fnh290,421283,97.5805,4,12,0,Buterin,exclusive,1,Z23,290
F3Fnh290,51822,97.0135,3,2,0,Finney,legendary,1,Z14,286
F3Fnh290,410687,97.183,8,8,0,Buterin,elite,0,Z24,265
F3Fnh290,457094,97.2196,1,9,0,Finney,exclusive,0,Z16,295
F3Fnh290,515487,97.1398,7,7,0,Buterin,cross,0,Z80,263
F3Fnh290,431591,96.9277,12,1,0,Buterin,legendary,0,Z13,275
F3Fnh290,346031,97.4825,9,11,0,Nakamoto,elite,0,Z6,252
F3Fnh290,168754,97.2202,10,10,0,Buterin,exclusive,0,Z16,235
F3Fnh290,497659,97.0805,2,4,0,Buterin,pacer,0,Z268,289
AUbnuaFX,506378,93.5179,2,3,0,Buterin,elite,0,Z18,292
AUbnuaFX,452669,93.3538,4,2,0,Buterin,cross,0,Z30,296
AUbnuaFX,21709,93.7666,10,4,0,Buterin,genesis,0,Z10,259
AUbnuaFX,491698,94.0317,9,5,0,Buterin,exclusive,1,Z21,290
AUbnuaFX,421283,94.6874,8,10,0,Buterin,exclusive,0,Z23,290
AUbnuaFX,75761,96.1358,5,12,0,Buterin,exclusive,1,Z12,220
AUbnuaFX,208824,92.6574,11,1,0,Szabo,exclusive,1,Z6,296
AUbnuaFX,528518,94.6655,1,9,0,Szabo,elite,0,Z14,267
AUbnuaFX,416682,94.0968,6,7,0,Finney,elite,0,Z12,292
AUbnuaFX,500255,94.6984,3,11,0,Buterin,pacer,0,Z268,247
AUbnuaFX,520830,94.481,12,8,0,Buterin,exclusive,0,Z26,268
AUbnuaFX,19834,94.0713,7,6,0,Buterin,genesis,0,Z9,279
NNHcY9s,442272,95.6458,10,3,0,Buterin,exclusive,0,Z16,288
NNHcY9s,161809,95.4305,9,1,0,Finney,legendary,1,Z7,264
NNHcY9s,468279,95.7583,7,4,0,Buterin,cross,0,Z58,239
NNHcY9s,421283,96.0315,1,7,0,Buterin,exclusive,0,Z23,290
NNHcY9s,421308,96.4896,12,12,0,Buterin,exclusive,1,Z18,281
NNHcY9s,482694,95.949,4,6,0,Buterin,pacer,1,Z268,298
NNHcY9s,172906,96.1366,5,9,0,Finney,legendary,0,Z11,263
NNHcY9s,497193,96.3007,2,11,0,Finney,pacer,0,Z120,269
NNHcY9s,133075,95.8377,8,5,0,Finney,legendary,0,Z10,265
NNHcY9s,366140,95.4408,3,2,0,Buterin,elite,0,Z35,279
NNHcY9s,489181,96.1679,6,10,0,Buterin,pacer,0,Z268,248
NNHcY9s,418222,96.0651,11,8,0,Szabo,cross,0,Z14,259
LbnG4bFt,421283,96.0336,1,1,0,Buterin,exclusive,0,Z23,290
LbnG4bFt,421308,96.0699,5,2,0,Buterin,exclusive,1,Z18,281
LbnG4bFt,214485,96.5868,2,8,0,Finney,legendary,0,Z14,266
LbnG4bFt,21709,96.702,6,10,0,Buterin,genesis,1,Z10,259
LbnG4bFt,495290,96.8219,3,12,0,Buterin,pacer,0,Z268,260
LbnG4bFt,75761,96.4553,7,6,0,Buterin,exclusive,0,Z12,219
LbnG4bFt,452852,96.4691,8,7,0,Buterin,pacer,0,Z268,274
LbnG4bFt,440586,96.7251,9,11,0,Buterin,elite,0,Z43,224
LbnG4bFt,47256,96.3948,10,4,0,Buterin,genesis,0,Z10,237
LbnG4bFt,524619,96.6498,4,9,0,Szabo,cross,0,Z31,235
LbnG4bFt,469266,96.3291,11,3,0,Buterin,cross,1,Z28,283
LbnG4bFt,129064,96.4462,12,5,0,Szabo,exclusive,0,Z8,286
jkIbo1y,161305,96.1298,12,12,0,Finney,exclusive,1,Z13,236
jkIbo1y,466630,95.336,7,11,0,Buterin,exclusive,0,Z13,250
jkIbo1y,421283,94.9969,8,7,0,Buterin,exclusive,1,Z23,290
jkIbo1y,374122,94.2092,11,2,0,Szabo,exclusive,0,Z12,257
jkIbo1y,107007,95.2139,9,9,0,Szabo,exclusive,0,Z15,270
jkIbo1y,520368,94.3767,5,4,0,Buterin,cross,1,Z57,270
jkIbo1y,476284,94.3866,3,5,0,Szabo,cross,0,Z21,253
jkIbo1y,93221,93.846,1,1,0,Finney,legendary,0,Z13,249
jkIbo1y,21090,94.83,6,6,0,Buterin,genesis,0,Z9,256
jkIbo1y,524619,95.0482,10,8,0,Szabo,cross,0,Z31,235
jkIbo1y,549844,95.293,4,10,0,Szabo,cross,0,Z20,250
jkIbo1y,391044,94.3072,2,3,0,Finney,exclusive,0,Z17,242
sZL2Pn2P,500783,95.8459,10,7,0,Buterin,cross,0,Z126,286
sZL2Pn2P,601314,96.846,2,12,0,Finney,elite,0,Z12,272
sZL2Pn2P,595946,95.8282,1,6,0,Buterin,cross,0,Z46,226
sZL2Pn2P,601315,95.7964,12,5,0,Buterin,elite,0,Z20,254
sZL2Pn2P,494011,94.6358,9,1,1944000000000000,Buterin,pacer,0,Z107,246
sZL2Pn2P,598693,95.7843,7,4,0,Buterin,elite,0,Z16,273
sZL2Pn2P,513420,95.8902,5,9,0,Buterin,exclusive,0,Z22,277
sZL2Pn2P,595296,96.3948,8,11,0,Finney,elite,1,Z17,264
sZL2Pn2P,601455,95.6932,6,3,486000000000000,Buterin,elite,0,Z34,241
sZL2Pn2P,593187,95.8575,3,8,0,Buterin,elite,1,Z38,256
sZL2Pn2P,600327,95.4421,4,2,810000000000000,Buterin,exclusive,1,Z33,295
sZL2Pn2P,506471,96.3125,11,10,0,Nakamoto,exclusive,0,Z5,280
bWTvLNmQ,596734,95.1478,6,4,0,Buterin,exclusive,1,Z18,281
bWTvLNmQ,421283,94.4961,11,1,0,Buterin,exclusive,0,Z23,290
bWTvLNmQ,202702,94.9743,2,2,0,Finney,legendary,0,Z10,255
bWTvLNmQ,214485,95.1837,1,5,0,Finney,legendary,0,Z14,266
bWTvLNmQ,477342,95.3087,8,7,0,Buterin,cross,0,Z24,289
bWTvLNmQ,520509,95.5481,4,10,0,Buterin,exclusive,1,Z23,289
bWTvLNmQ,12414,95.4296,12,9,0,Buterin,genesis,0,Z10,240
bWTvLNmQ,509056,95.809,9,11,0,Szabo,pacer,0,Z26,277
bWTvLNmQ,107007,95.9804,5,12,0,Szabo,exclusive,0,Z15,270
bWTvLNmQ,405768,95.0592,10,3,0,Buterin,exclusive,0,Z31,254
bWTvLNmQ,528859,95.2759,7,6,0,Buterin,cross,0,Z268,261
bWTvLNmQ,168754,95.3221,3,8,0,Buterin,exclusive,1,Z16,235
qrQLbgpG,592261,95.5719,8,1,0,Buterin,elite,1,Z20,278
qrQLbgpG,596734,96.0272,10,2,0,Buterin,exclusive,1,Z18,281
qrQLbgpG,161304,96.1124,3,6,0,Buterin,exclusive,0,Z15,241
qrQLbgpG,434185,96.1964,6,8,0,Finney,exclusive,0,Z8,293
qrQLbgpG,582007,96.6038,9,11,0,Finney,elite,1,Z13,272
qrQLbgpG,491273,96.0404,7,3,0,Buterin,cross,0,Z40,249
qrQLbgpG,107007,96.08,11,4,0,Szabo,exclusive,0,Z15,270
qrQLbgpG,509056,96.2516,5,10,0,Szabo,pacer,0,Z26,277
qrQLbgpG,405768,96.2384,12,9,0,Buterin,exclusive,0,Z31,254
qrQLbgpG,528935,96.1303,4,7,0,Buterin,elite,0,Z67,277
qrQLbgpG,601580,96.6754,2,12,0,Buterin,elite,0,Z29,247
qrQLbgpG,365926,96.0833,1,5,0,Finney,legendary,0,Z14,258
EzDwQ3b,596734,95.4464,3,2,0,Buterin,exclusive,1,Z18,281
EzDwQ3b,592261,96.0776,11,12,0,Buterin,elite,1,Z20,278
EzDwQ3b,161304,95.1505,1,1,0,Buterin,exclusive,0,Z15,240
EzDwQ3b,492266,95.629,6,4,0,Buterin,pacer,0,Z132,261
EzDwQ3b,452852,95.7804,4,8,0,Buterin,pacer,0,Z268,274
EzDwQ3b,509708,95.4922,12,3,0,Buterin,exclusive,0,Z18,247
EzDwQ3b,388570,95.7169,10,6,0,Finney,legendary,0,Z10,291
EzDwQ3b,582007,95.7365,7,7,0,Finney,elite,1,Z13,272
EzDwQ3b,391010,96.0095,8,10,0,Finney,exclusive,0,Z21,237
EzDwQ3b,107007,95.6724,9,5,0,Szabo,exclusive,0,Z15,270
EzDwQ3b,581985,95.8605,5,9,0,Buterin,elite,0,Z38,279
EzDwQ3b,405768,96.0532,2,11,0,Buterin,exclusive,0,Z31,254
1dsW0Vl,592261,95.4257,11,5,0,Buterin,elite,1,Z20,277
1dsW0Vl,596734,96.045,6,12,0,Buterin,exclusive,1,Z18,281
1dsW0Vl,197260,95.6407,3,8,0,Finney,legendary,0,Z11,264
1dsW0Vl,388570,95.5711,10,6,0,Finney,legendary,0,Z10,291
1dsW0Vl,582007,94.1915,8,1,0,Finney,elite,0,Z13,272
1dsW0Vl,2722,95.1792,2,3,0,Finney,genesis,0,Z6,277
1dsW0Vl,194961,95.21,4,4,0,Finney,exclusive,1,Z14,272
1dsW0Vl,440586,95.995,1,11,0,Buterin,elite,0,Z43,224
1dsW0Vl,508067,95.1648,5,2,0,Buterin,pacer,0,Z143,258
1dsW0Vl,475558,95.8151,7,10,0,Buterin,pacer,0,Z258,234
1dsW0Vl,477188,95.6792,12,9,0,Buterin,elite,0,Z22,285
1dsW0Vl,405768,95.6266,9,7,0,Buterin,exclusive,0,Z31,254
KFmIw2ez,25057,95.5404,9,10,0,Buterin,genesis,0,Z9,274
KFmIw2ez,592261,95.5603,8,11,0,Buterin,elite,0,Z20,277
KFmIw2ez,491698,95.2063,1,4,0,Buterin,exclusive,1,Z21,290
KFmIw2ez,488372,94.6683,3,1,0,Buterin,pacer,0,Z268,225
KFmIw2ez,388570,95.1958,10,3,0,Finney,legendary,0,Z10,291
KFmIw2ez,582007,95.865,2,12,0,Finney,elite,1,Z13,272
KFmIw2ez,2722,95.2586,12,5,0,Finney,genesis,0,Z6,277
KFmIw2ez,387784,95.2888,7,6,0,Finney,exclusive,0,Z14,290
KFmIw2ez,494824,95.3892,6,9,0,Nakamoto,cross,0,Z28,256
KFmIw2ez,408870,95.35,4,7,0,Finney,legendary,0,Z14,243
KFmIw2ez,213517,94.8452,5,2,0,Szabo,legendary,1,Z7,285
KFmIw2ez,508067,95.3672,11,8,0,Buterin,pacer,0,Z143,258
rHHBTUiZ,177963,95.5749,6,6,0,Nakamoto,exclusive,0,Z4,291
rHHBTUiZ,528518,95.6153,11,7,0,Szabo,elite,0,Z14,267
rHHBTUiZ,211945,94.2272,4,1,0,Szabo,elite,1,Z17,291
rHHBTUiZ,388570,95.6481,12,8,0,Finney,legendary,0,Z10,291
rHHBTUiZ,582007,95.24,3,3,0,Finney,elite,1,Z13,272
rHHBTUiZ,476065,95.9152,9,11,0,Finney,legendary,1,Z10,294
rHHBTUiZ,2722,95.5033,1,4,0,Finney,genesis,0,Z6,277
rHHBTUiZ,494824,96.0025,2,12,0,Nakamoto,cross,0,Z28,256
rHHBTUiZ,528490,95.56,8,5,0,Buterin,cross,0,Z268,288
rHHBTUiZ,508067,95.8519,5,10,0,Buterin,pacer,0,Z143,258
rHHBTUiZ,443016,95.0449,10,2,0,Finney,elite,0,Z12,300
rHHBTUiZ,217204,95.7947,7,9,0,Finney,exclusive,0,Z19,289
8ZX3fzBr,197260,93.6791,8,6,0,Finney,legendary,0,Z11,264
8ZX3fzBr,20736,93.1778,5,2,0,Buterin,genesis,0,Z9,217
8ZX3fzBr,476065,93.5061,4,3,0,Finney,legendary,0,Z10,294
8ZX3fzBr,211945,93.9994,3,10,0,Szabo,elite,1,Z17,291
8ZX3fzBr,528519,93.1751,1,1,0,Finney,elite,0,Z24,284
8ZX3fzBr,505566,94.0394,10,12,0,Finney,cross,0,Z19,253
8ZX3fzBr,20618,93.5474,11,4,0,Buterin,genesis,1,Z9,270
8ZX3fzBr,494824,94.0108,12,11,0,Nakamoto,cross,0,Z28,256
8ZX3fzBr,528490,93.8705,6,9,0,Buterin,cross,0,Z268,288
8ZX3fzBr,528859,93.6488,9,5,0,Buterin,cross,0,Z268,261
8ZX3fzBr,508067,93.7176,2,7,0,Buterin,pacer,0,Z143,258
8ZX3fzBr,582005,93.8291,7,8,0,Finney,elite,1,Z17,275
VXWgsO2,211945,94.9836,5,1,0,Szabo,elite,1,Z17,291
VXWgsO2,197260,95.0218,7,2,0,Finney,legendary,1,Z11,264
VXWgsO2,439590,95.2591,11,5,0,Finney,elite,0,Z15,285
VXWgsO2,478461,95.3579,12,7,0,Buterin,exclusive,0,Z14,268
VXWgsO2,452852,95.7906,10,11,0,Buterin,pacer,0,Z268,274
VXWgsO2,381898,95.5293,6,8,0,Buterin,legendary,0,Z16,262
VXWgsO2,601741,95.9163,1,12,0,Buterin,elite,0,Z32,291
VXWgsO2,453049,95.1942,3,4,0,Buterin,cross,0,Z33,237
